"server","user_action","details","created_on"
"public.portaler.zone","add","{""conns"":[""Ponitos-Aiayrom"",""Sectun-Oc-Odesis""],""expires"":""2021-01-17T12:07:52.251Z""}","2021-01-17 07:40:52.268328+00"
"public.portaler.zone","add","{""conns"":[""Petitos-Avosrom"",""Thirstwater Steppe""],""expires"":""2021-01-17T20:08:00.090Z""}","2021-01-17 07:39:00.097837+00"
"public.portaler.zone","add","{""conns"":[""Petitos-Avosrom"",""Widemoor Portal South""],""expires"":""2021-01-17T20:53:38.308Z""}","2021-01-17 07:38:38.323765+00"
"public.portaler.zone","delete","{""id"":32865,""size"":20,""conn1"":""Secent-Al-Tersum"",""conn2"":""Secent-Qi-Qinsom"",""expires"":""2021-01-17T07:40:41.182+00:00"",""server_id"":4,""created_by"":15,""created_on"":""2021-01-17T07:30:41.184007+00:00""}","2021-01-17 07:37:09.210177+00"
"public.portaler.zone","add","{""conns"":[""Lymhurst"",""Secent-Al-Viesum""],""expires"":""2021-01-17T07:41:05.718Z""}","2021-01-17 07:31:05.724168+00"
"public.portaler.zone","add","{""conns"":[""Secent-Al-Tersum"",""Secent-Qi-Qinsom""],""expires"":""2021-01-17T07:40:41.182Z""}","2021-01-17 07:30:41.191689+00"
"public.portaler.zone","add","{""conns"":[""Secent-Qi-Odesom"",""Secent-Si-Qinsas""],""expires"":""2021-01-17T07:40:25.726Z""}","2021-01-17 07:30:25.742098+00"
"public.portaler.zone","add","{""conns"":[""Secent-Qi-Odesom"",""Secent-Qi-Qinsom""],""expires"":""2021-01-17T07:40:13.226Z""}","2021-01-17 07:30:13.242908+00"
"public.portaler.zone","add","{""conns"":[""Secent-Al-Viesum"",""Secent-Qi-Odesom""],""expires"":""2021-01-17T07:39:43.862Z""}","2021-01-17 07:29:43.87707+00"
"public.portaler.zone","delete","{""id"":32861,""size"":20,""conn1"":""Secent-Al-Viesum"",""conn2"":""Secent-Nutum"",""expires"":""2021-01-17T07:39:31.607+00:00"",""server_id"":4,""created_by"":15,""created_on"":""2021-01-17T07:29:31.608425+00:00""}","2021-01-17 07:29:37.077382+00"
"public.portaler.zone","add","{""conns"":[""Secent-Al-Viesum"",""Secent-Nutum""],""expires"":""2021-01-17T07:39:31.607Z""}","2021-01-17 07:29:31.61946+00"
"public.portaler.zone","delete","{""id"":32860,""size"":20,""conn1"":""Secent-Al-Viesum"",""conn2"":""Secent-Et-Odesis"",""expires"":""2021-01-17T07:39:14.906+00:00"",""server_id"":4,""created_by"":15,""created_on"":""2021-01-17T07:29:14.907396+00:00""}","2021-01-17 07:29:21.728229+00"
"public.portaler.zone","add","{""conns"":[""Secent-Al-Viesum"",""Secent-Et-Odesis""],""expires"":""2021-01-17T07:39:14.906Z""}","2021-01-17 07:29:15.044956+00"
"public.portaler.zone","add","{""conns"":[""Secent-Al-Duosom"",""Secent-Al-Viesum""],""expires"":""2021-01-17T07:38:33.483Z""}","2021-01-17 07:28:33.496821+00"
"public.portaler.zone","add","{""conns"":[""Secent-Al-Duosom"",""Secent-Al-Tersum""],""expires"":""2021-01-17T07:38:19.212Z""}","2021-01-17 07:28:19.222277+00"
"public.portaler.zone","add","{""conns"":[""Secent-Al-Duosom"",""Secent-Al-Qinsom""],""expires"":""2021-01-17T07:38:11.689Z""}","2021-01-17 07:28:11.6973+00"
"public.portaler.zone","delete","{""id"":32856,""size"":7,""conn1"":""Secent-Al-Duosom"",""conn2"":""Secent-Al-Qinsom"",""expires"":""2021-01-17T07:37:55.157+00:00"",""server_id"":4,""created_by"":15,""created_on"":""2021-01-17T07:27:55.160347+00:00""}","2021-01-17 07:28:04.456107+00"
"public.portaler.zone","add","{""conns"":[""Secent-Al-Duosom"",""Secent-Al-Qinsom""],""expires"":""2021-01-17T07:37:55.157Z""}","2021-01-17 07:27:55.173176+00"
"public.portaler.zone","add","{""conns"":[""Secent-Al-Duosom"",""Secent-Al-Odetis""],""expires"":""2021-01-17T07:37:47.177Z""}","2021-01-17 07:27:47.208662+00"
"public.portaler.zone","delete","{""id"":32827,""size"":2,""conn1"":""Arthur's Rest"",""conn2"":""Lymhurst"",""expires"":""2021-01-17T05:23:59.318+00:00"",""server_id"":4,""created_by"":2634,""created_on"":""2021-01-17T04:53:59.320361+00:00""}","2021-01-17 04:54:41.35599+00"
"public.portaler.zone","add","{""conns"":[""Arthur's Rest"",""Lymhurst""],""expires"":""2021-01-17T05:23:59.318Z""}","2021-01-17 04:53:59.332563+00"
"public.portaler.zone","add","{""conns"":[""Secent-Nutum"",""Xouitos-Eyoztum""],""expires"":""2021-01-17T19:53:00.288Z""}","2021-01-17 04:02:00.302384+00"
"public.portaler.zone","add","{""conns"":[""Secent-Nutum"",""Xetitos-Emimsum""],""expires"":""2021-01-17T14:50:38.103Z""}","2021-01-17 02:10:38.116522+00"
"public.portaler.zone","add","{""conns"":[""Mawar Gorge"",""Xouitos-Eyoztum""],""expires"":""2021-01-17T14:07:35.968Z""}","2021-01-17 00:40:35.980982+00"
"public.portaler.zone","add","{""conns"":[""Dryvein Confluence"",""Tasitos-Obayam""],""expires"":""2021-01-16T22:43:40.273Z""}","2021-01-16 22:23:40.287763+00"
"public.portaler.zone","add","{""conns"":[""Hightree Cliffs"",""Tasitos-Obayam""],""expires"":""2021-01-17T03:09:20.760Z""}","2021-01-16 22:23:20.771678+00"
"public.portaler.zone","add","{""conns"":[""Peritos-Oconun"",""Tasitos-Obayam""],""expires"":""2021-01-17T04:31:03.239Z""}","2021-01-16 22:23:03.247434+00"
"public.portaler.zone","add","{""conns"":[""Qiient-Al-Qinsis"",""Tasitos-Obayam""],""expires"":""2021-01-17T04:16:40.824Z""}","2021-01-16 22:17:40.843191+00"
"public.portaler.zone","add","{""conns"":[""Arthur's Rest"",""Battlebrae Peaks""],""expires"":""2021-02-28T05:42:33.592Z""}","2021-01-16 22:03:33.608465+00"
"public.portaler.zone","add","{""conns"":[""Battlebrae Peaks"",""Murkweald""],""expires"":""2021-01-16T23:03:01.876Z""}","2021-01-16 22:03:01.884602+00"
"public.portaler.zone","add","{""conns"":[""Arthur's Rest"",""Yew Wood""],""expires"":""2021-01-17T23:00:38.426Z""}","2021-01-16 22:01:38.445955+00"
"public.portaler.zone","add","{""conns"":[""Deathwisp Bog"",""Hasitos-Umayaum""],""expires"":""2021-01-17T07:15:50.340Z""}","2021-01-16 21:56:50.356999+00"
"public.portaler.zone","add","{""conns"":[""Hasitos-Umayaum"",""Longtimber Glen""],""expires"":""2021-01-17T02:40:25.472Z""}","2021-01-16 21:56:25.507706+00"
"public.portaler.zone","add","{""conns"":[""Giantweald Dale"",""Xebos-Emimsum""],""expires"":""2021-01-17T00:21:24.128Z""}","2021-01-16 21:48:24.134489+00"
"public.portaler.zone","add","{""conns"":[""Thunderrock Rapids"",""Xebos-Emimsum""],""expires"":""2021-01-17T19:19:07.850Z""}","2021-01-16 21:48:07.868431+00"
"public.portaler.zone","add","{""conns"":[""Hasitos-Umayaum"",""Peros-Aiataum""],""expires"":""2021-01-17T14:29:02.943Z""}","2021-01-16 21:46:02.956331+00"
"public.portaler.zone","add","{""conns"":[""Peros-Aiataum"",""Xebos-Emimsum""],""expires"":""2021-01-17T09:13:44.044Z""}","2021-01-16 21:45:44.05683+00"
"public.portaler.zone","add","{""conns"":[""Peros-Aiataum"",""Qiient-Al-Vynsis""],""expires"":""2021-01-17T08:56:22.675Z""}","2021-01-16 21:45:22.691036+00"
"public.portaler.zone","add","{""conns"":[""Peros-Aiataum"",""Slakesands Canyon""],""expires"":""2021-01-17T12:55:59.052Z""}","2021-01-16 21:44:59.058563+00"
"public.portaler.zone","add","{""conns"":[""Peros-Aiataum"",""Willowshade Sink""],""expires"":""2021-01-17T07:45:15.247Z""}","2021-01-16 21:40:15.261389+00"
"public.portaler.zone","add","{""conns"":[""Drownfield Slough"",""Oires-Oloblum""],""expires"":""2021-01-17T02:47:34.138Z""}","2021-01-16 21:29:34.151698+00"
"public.portaler.zone","add","{""conns"":[""Driftwood Glen"",""Oires-Oloblum""],""expires"":""2021-01-17T06:23:46.870Z""}","2021-01-16 21:26:46.883358+00"
"public.portaler.zone","add","{""conns"":[""Huros-Atontum"",""Tonitos-Igurlum""],""expires"":""2021-01-17T16:20:02.980Z""}","2021-01-16 21:12:02.992164+00"
"public.portaler.zone","add","{""conns"":[""Everwinter Incline"",""Tonitos-Igurlum""],""expires"":""2021-01-17T11:33:45.543Z""}","2021-01-16 21:11:45.551036+00"
"public.portaler.zone","add","{""conns"":[""Driftwood Glen"",""Tonitos-Igurlum""],""expires"":""2021-01-17T00:15:06.081Z""}","2021-01-16 21:10:06.221409+00"
"public.portaler.zone","add","{""conns"":[""Petitos-Avosrom"",""Ponitos-Aiayrom""],""expires"":""2021-01-17T08:58:25.904Z""}","2021-01-16 20:55:25.921725+00"
"public.portaler.zone","add","{""conns"":[""Petitos-Avosrom"",""Xasos-Aoemaum""],""expires"":""2021-01-17T04:55:08.782Z""}","2021-01-16 20:55:08.797453+00"
"public.portaler.zone","add","{""conns"":[""Cetitos-Aiayrom"",""Frostpeak Vista""],""expires"":""2021-01-17T06:29:26.876Z""}","2021-01-16 20:44:26.888689+00"
"public.portaler.zone","add","{""conns"":[""Cetitos-Aiayrom"",""Swiftsands Plain""],""expires"":""2021-01-17T11:25:07.318Z""}","2021-01-16 20:44:07.331052+00"
"public.portaler.zone","add","{""conns"":[""Cetitos-Aiayrom"",""Deepwood Gorge""],""expires"":""2021-01-17T07:44:38.150Z""}","2021-01-16 20:43:38.165556+00"
"public.portaler.zone","add","{""conns"":[""Qiient-Qi-Vynsis"",""Xuyitos-Aioblos""],""expires"":""2021-01-17T06:18:13.641Z""}","2021-01-16 20:37:13.655192+00"
"public.portaler.zone","add","{""conns"":[""Hilitos-Osuorom"",""Qiient-Qi-Vynsis""],""expires"":""2021-01-17T07:56:51.369Z""}","2021-01-16 20:33:51.379527+00"
"public.portaler.zone","add","{""conns"":[""Highstone Loch"",""Hilitos-Osuorom""],""expires"":""2021-01-17T07:36:30.479Z""}","2021-01-16 20:33:30.497243+00"
"public.portaler.zone","add","{""conns"":[""Cetitos-Aiayrom"",""Hilitos-Osuorom""],""expires"":""2021-01-17T07:01:13.340Z""}","2021-01-16 20:33:13.356186+00"
"public.portaler.zone","add","{""conns"":[""Hilitos-Osuorom"",""Willowshade Lake""],""expires"":""2021-01-17T05:17:13.753Z""}","2021-01-16 20:32:13.766809+00"
"public.portaler.zone","add","{""conns"":[""Rowanwood"",""Xouitos-Eyoztum""],""expires"":""2021-01-17T13:12:09.564Z""}","2021-01-16 20:14:09.574598+00"
"public.portaler.zone","delete","{""id"":32489,""size"":7,""conn1"":""Rowanwood"",""conn2"":""Xouitos-Aeoilos"",""expires"":""2021-01-17T13:12:58.634+00:00"",""server_id"":4,""created_by"":2599,""created_on"":""2021-01-16T20:12:58.636024+00:00""}","2021-01-16 20:13:47.842214+00"
"public.portaler.zone","add","{""conns"":[""Rowanwood"",""Xouitos-Aeoilos""],""expires"":""2021-01-17T13:12:58.634Z""}","2021-01-16 20:12:58.652532+00"
"public.portaler.zone","add","{""conns"":[""Hasos-Iuimaum"",""Tynos-Igurlum""],""expires"":""2021-01-17T01:43:23.288Z""}","2021-01-16 18:45:23.445884+00"
"public.portaler.zone","add","{""conns"":[""Hasos-Iuimaum"",""Iceburn Cliffs""],""expires"":""2021-01-17T13:27:02.490Z""}","2021-01-16 18:45:02.505085+00"
"public.portaler.zone","add","{""conns"":[""Fones-Opavun"",""Piritos-Opabrom""],""expires"":""2021-01-17T06:37:09.481Z""}","2021-01-16 18:42:09.494892+00"
"public.portaler.zone","add","{""conns"":[""Pynos-Opabrom"",""Sectun-Qinsom""],""expires"":""2021-01-17T15:13:51.079Z""}","2021-01-16 18:40:51.097605+00"
"public.portaler.zone","add","{""conns"":[""Hasos-Iuimaum"",""Pynos-Opabrom""],""expires"":""2021-01-16T20:45:27.830Z""}","2021-01-16 18:40:27.840118+00"
"public.portaler.zone","add","{""conns"":[""Fones-Opavun"",""Pynos-Opabrom""],""expires"":""2021-01-17T03:07:11.350Z""}","2021-01-16 18:40:11.366087+00"
"public.portaler.zone","add","{""conns"":[""Everwinter Peak"",""Tiros-Odoxlum""],""expires"":""2021-01-16T23:44:01.760Z""}","2021-01-16 18:36:01.775585+00"
"public.portaler.zone","add","{""conns"":[""Pynos-Opabrom"",""Tiros-Odoxlum""],""expires"":""2021-01-16T20:59:38.571Z""}","2021-01-16 18:35:38.584896+00"
"public.portaler.zone","add","{""conns"":[""Avalanche Incline"",""Tiros-Odoxlum""],""expires"":""2021-01-16T19:50:11.288Z""}","2021-01-16 18:35:11.30241+00"
"public.portaler.zone","add","{""conns"":[""Oeritos-Ecunsum"",""Tiros-Odoxlum""],""expires"":""2021-01-17T05:46:40.873Z""}","2021-01-16 18:33:40.881081+00"
"public.portaler.zone","add","{""conns"":[""Oebos-Ixakaum"",""Oeritos-Ecunsum""],""expires"":""2021-01-17T01:37:44.370Z""}","2021-01-16 18:28:44.384138+00"
"public.portaler.zone","add","{""conns"":[""Hynitos-Ayousum"",""Oebos-Ixakaum""],""expires"":""2021-01-16T21:06:24.370Z""}","2021-01-16 18:28:24.384957+00"
"public.portaler.zone","add","{""conns"":[""Oebos-Ixakaum"",""Qiient-Qinsum""],""expires"":""2021-01-17T10:52:55.989Z""}","2021-01-16 18:27:56.002286+00"
"public.portaler.zone","add","{""conns"":[""Oebos-Ixakaum"",""Quaent-Al-Viesom""],""expires"":""2021-01-17T02:12:30.454Z""}","2021-01-16 18:27:30.470045+00"
"public.portaler.zone","add","{""conns"":[""Oebos-Ixakaum"",""Windripple Fen""],""expires"":""2021-01-17T01:47:58.548Z""}","2021-01-16 18:26:58.562969+00"
"public.portaler.zone","add","{""conns"":[""Peritos-Avosam"",""Tasitos-Ulaurom""],""expires"":""2021-01-17T05:45:47.331Z""}","2021-01-16 18:14:47.339917+00"
"public.portaler.zone","add","{""conns"":[""Peritos-Avosam"",""Qiient-Et-Nusas""],""expires"":""2021-01-17T05:34:25.556Z""}","2021-01-16 18:14:25.574245+00"
"public.portaler.zone","add","{""conns"":[""Peritos-Avosam"",""Windripple Fen""],""expires"":""2021-01-17T08:45:54.204Z""}","2021-01-16 18:13:54.217073+00"
"public.portaler.zone","add","{""conns"":[""Peritos-Avosam"",""Timberslope Grove""],""expires"":""2021-01-17T03:12:27.590Z""}","2021-01-16 18:13:27.601343+00"
"public.portaler.zone","add","{""conns"":[""Hebes-Ouaylos"",""Qiitun-Et-Vietis""],""expires"":""2021-01-17T00:18:51.170Z""}","2021-01-16 17:53:51.187979+00"
"public.portaler.zone","add","{""conns"":[""Conitos-Oxaeaum"",""Qiitun-Et-Vietis""],""expires"":""2021-01-16T22:45:18.868Z""}","2021-01-16 17:43:18.879024+00"
"public.portaler.zone","add","{""conns"":[""Conitos-Oxaeaum"",""Hynes-Ieatun""],""expires"":""2021-01-16T22:52:52.049Z""}","2021-01-16 17:42:52.063558+00"
"public.portaler.zone","add","{""conns"":[""Huyes-Ogozlum"",""Wetgrave Marsh""],""expires"":""2021-01-16T21:24:04.259Z""}","2021-01-16 17:42:04.273751+00"
"public.portaler.zone","add","{""conns"":[""Huyes-Ogozlum"",""Secent-Et-Odesis""],""expires"":""2021-01-17T08:42:35.678Z""}","2021-01-16 17:41:35.808341+00"
"public.portaler.zone","add","{""conns"":[""Huyes-Ogozlum"",""Setent-Et-Nusum""],""expires"":""2021-01-17T01:53:12.338Z""}","2021-01-16 17:41:12.350306+00"
"public.portaler.zone","add","{""conns"":[""Conitos-Oxaeaum"",""Huyes-Ogozlum""],""expires"":""2021-01-16T20:22:24.734Z""}","2021-01-16 17:40:24.751943+00"
"public.portaler.zone","add","{""conns"":[""Huyes-Ogozlum"",""Widemoor Fen""],""expires"":""2021-01-17T10:16:38.145Z""}","2021-01-16 17:39:38.162072+00"
"public.portaler.zone","add","{""conns"":[""Qiient-In-Vyntum"",""Qiient-Tersom""],""expires"":""2021-01-16T17:51:27.505Z""}","2021-01-16 16:50:27.617091+00"
"public.portaler.zone","add","{""conns"":[""Qiient-Tersom"",""Xouitos-Eyoztum""],""expires"":""2021-01-17T03:14:34.041Z""}","2021-01-16 16:48:34.054435+00"
"public.portaler.zone","add","{""conns"":[""Cairn Camain"",""Xouitos-Eyoztum""],""expires"":""2021-01-16T19:01:08.871Z""}","2021-01-16 16:48:08.888745+00"
"public.portaler.zone","add","{""conns"":[""Sleetwater Basin"",""Xouitos-Eyoztum""],""expires"":""2021-01-16T20:21:49.579Z""}","2021-01-16 16:47:49.597838+00"
"public.portaler.zone","add","{""conns"":[""Secent-Nutum"",""Xouitos-Eyoztum""],""expires"":""2021-01-17T03:43:00.049Z""}","2021-01-16 16:47:00.066325+00"
"public.portaler.zone","add","{""conns"":[""Wetgrave Bog"",""Xebos-Exostum""],""expires"":""2021-01-17T06:37:22.386Z""}","2021-01-16 16:42:22.401913+00"
"public.portaler.zone","add","{""conns"":[""Widemoor Shore"",""Xebos-Exostum""],""expires"":""2021-01-17T13:18:58.694Z""}","2021-01-16 16:41:58.703065+00"
"public.portaler.zone","add","{""conns"":[""Oires-Oloblum"",""Xebos-Exostum""],""expires"":""2021-01-17T05:35:32.005Z""}","2021-01-16 16:41:32.019812+00"
"public.portaler.zone","add","{""conns"":[""Pieos-Ofairom"",""Whitepeak Tundra""],""expires"":""2021-01-16T22:54:44.202Z""}","2021-01-16 16:34:44.210047+00"
"public.portaler.zone","add","{""conns"":[""Flammog Desolation"",""Pieos-Ofairom""],""expires"":""2021-01-16T17:22:02.031Z""}","2021-01-16 16:34:02.045025+00"
"public.portaler.zone","add","{""conns"":[""Glacierfall Valley"",""Pieos-Ofairom""],""expires"":""2021-01-17T08:38:36.243Z""}","2021-01-16 16:33:36.254626+00"
"public.portaler.zone","add","{""conns"":[""Couos-Opodam"",""Pieos-Ofairom""],""expires"":""2021-01-17T08:05:19.191Z""}","2021-01-16 16:30:19.203481+00"
"public.portaler.zone","add","{""conns"":[""Oouitos-Alaiam"",""Stonelake Hillock""],""expires"":""2021-01-16T18:08:27.671Z""}","2021-01-16 16:24:27.675204+00"
"public.portaler.zone","add","{""conns"":[""Oouitos-Alaiam"",""Xebos-Exostum""],""expires"":""2021-01-17T04:18:39.264Z""}","2021-01-16 16:22:39.27091+00"
"public.portaler.zone","add","{""conns"":[""Cases-Ugumlos"",""Hightree Portal West""],""expires"":""2021-01-16T22:21:55.695Z""}","2021-01-16 16:21:55.705791+00"
"public.portaler.zone","add","{""conns"":[""Cases-Ugumlos"",""Farshore Bay""],""expires"":""2021-01-17T01:21:33.073Z""}","2021-01-16 16:21:33.081763+00"
"public.portaler.zone","add","{""conns"":[""Oouitos-Alaiam"",""Swiftsands Chaparral""],""expires"":""2021-01-16T20:32:42.280Z""}","2021-01-16 16:20:42.292008+00"
"public.portaler.zone","add","{""conns"":[""Hasos-Agoitum"",""Hightree Portal North""],""expires"":""2021-01-17T03:20:26.059Z""}","2021-01-16 16:20:26.075918+00"
"public.portaler.zone","add","{""conns"":[""Couos-Opodam"",""Oouitos-Alaiam""],""expires"":""2021-01-17T11:01:46.968Z""}","2021-01-16 16:19:46.977331+00"
"public.portaler.zone","add","{""conns"":[""Hasos-Agoitum"",""Mardale""],""expires"":""2021-01-16T21:19:46.260Z""}","2021-01-16 16:19:46.277315+00"
"public.portaler.zone","add","{""conns"":[""Frostpeak Ascent"",""Hasos-Ayousum""],""expires"":""2021-01-17T06:52:18.896Z""}","2021-01-16 13:15:18.908468+00"
"public.portaler.zone","add","{""conns"":[""Hasos-Ayousum"",""Meltwater Delta""],""expires"":""2021-01-16T22:43:57.867Z""}","2021-01-16 13:14:58.025915+00"
"public.portaler.zone","add","{""conns"":[""Hasos-Ayousum"",""Stumprot Swamp""],""expires"":""2021-01-16T16:19:33.040Z""}","2021-01-16 13:14:33.051588+00"
"public.portaler.zone","add","{""conns"":[""Hasos-Ayousum"",""Petitos-Avosrom""],""expires"":""2021-01-16T15:59:23.568Z""}","2021-01-16 13:10:23.577737+00"
"public.portaler.zone","add","{""conns"":[""Petitos-Avosrom"",""Shaleheath Hills""],""expires"":""2021-01-17T03:16:52.902Z""}","2021-01-16 13:09:52.912327+00"
"public.portaler.zone","add","{""conns"":[""Petitos-Avosrom"",""Willowshade Lake""],""expires"":""2021-01-17T10:25:55.934Z""}","2021-01-16 13:08:55.947883+00"
"public.portaler.zone","add","{""conns"":[""Timberscar Dell"",""Xetos-Obursum""],""expires"":""2021-01-16T20:26:31.680Z""}","2021-01-16 12:52:31.694364+00"
"public.portaler.zone","add","{""conns"":[""Filos-Abalam"",""Xetos-Obursum""],""expires"":""2021-01-17T05:31:22.077Z""}","2021-01-16 12:52:22.086306+00"
"public.portaler.zone","add","{""conns"":[""Hightree Strand"",""Xetos-Obursum""],""expires"":""2021-01-17T03:37:08.791Z""}","2021-01-16 12:52:08.953869+00"
"public.portaler.zone","add","{""conns"":[""Frostbite Mountain"",""Hiros-Exozlos""],""expires"":""2021-01-16T20:50:28.320Z""}","2021-01-16 12:48:28.387106+00"
"public.portaler.zone","add","{""conns"":[""Hiros-Exozlos"",""Scuttlesink Pools""],""expires"":""2021-01-17T00:20:17.179Z""}","2021-01-16 12:48:17.195931+00"
"public.portaler.zone","add","{""conns"":[""Tynos-Eyexrom"",""Whitebank Portal South""],""expires"":""2021-01-17T03:12:23.444Z""}","2021-01-16 12:46:23.458379+00"
"public.portaler.zone","add","{""conns"":[""Hiros-Exozlos"",""Tynos-Eyexrom""],""expires"":""2021-01-16T18:40:13.069Z""}","2021-01-16 12:46:13.083816+00"
"public.portaler.zone","add","{""conns"":[""Hightree Hillock"",""Tynos-Eyexrom""],""expires"":""2021-01-16T22:52:04.089Z""}","2021-01-16 12:46:04.10055+00"
"public.portaler.zone","add","{""conns"":[""Feritos-Osinsum"",""Fuyes-Izohun""],""expires"":""2021-01-16T19:29:01.725Z""}","2021-01-16 12:42:01.73495+00"
"public.portaler.zone","add","{""conns"":[""Cynitos-Atatlum"",""Tynos-Eyexrom""],""expires"":""2021-01-16T18:16:53.487Z""}","2021-01-16 12:40:53.50413+00"
"public.portaler.zone","add","{""conns"":[""Cynitos-Atatlum"",""Fuyes-Izohun""],""expires"":""2021-01-17T11:05:42.478Z""}","2021-01-16 12:40:42.487894+00"
"public.portaler.zone","add","{""conns"":[""Glacierfall Fissure"",""Hynitos-Atoyam""],""expires"":""2021-01-16T18:28:47.891Z""}","2021-01-16 12:38:47.90929+00"
"public.portaler.zone","add","{""conns"":[""Cynitos-Atatlum"",""Hynitos-Atoyam""],""expires"":""2021-01-16T19:03:37.881Z""}","2021-01-16 12:38:37.89284+00"
"public.portaler.zone","add","{""conns"":[""Flammog Fork"",""Hynitos-Atoyam""],""expires"":""2021-01-17T00:49:27.871Z""}","2021-01-16 12:38:27.884734+00"
"public.portaler.zone","add","{""conns"":[""Hynitos-Atoyam"",""Quaent-Al-Tersis""],""expires"":""2021-01-16T22:38:20.001Z""}","2021-01-16 12:38:20.018508+00"
"public.portaler.zone","add","{""conns"":[""Deadpine Forest"",""Firos-Aiavam""],""expires"":""2021-01-17T02:13:46.901Z""}","2021-01-16 12:35:46.916044+00"
"public.portaler.zone","add","{""conns"":[""Firos-Aiavam"",""Hynitos-Atoyam""],""expires"":""2021-01-16T19:37:40.227Z""}","2021-01-16 12:35:40.233083+00"
"public.portaler.zone","add","{""conns"":[""Firos-Aiavam"",""Xebitos-Oyogam""],""expires"":""2021-01-16T19:41:30.893Z""}","2021-01-16 12:35:30.899894+00"
"public.portaler.zone","add","{""conns"":[""Dryvein End"",""Firos-Aiavam""],""expires"":""2021-01-16T15:32:23.046Z""}","2021-01-16 12:35:23.05032+00"
"public.portaler.zone","add","{""conns"":[""Firos-Aiavam"",""Parchsand Drought""],""expires"":""2021-01-16T23:40:12.287Z""}","2021-01-16 12:35:12.300445+00"
"public.portaler.zone","delete","{""id"":32041,""size"":7,""conn1"":""Huros-Atontum"",""conn2"":""Razorrock Chasm"",""expires"":""2021-01-16T22:35:29.247+00:00"",""server_id"":4,""created_by"":1625,""created_on"":""2021-01-16T12:27:29.248824+00:00""}","2021-01-16 12:30:10.762019+00"
"public.portaler.zone","add","{""conns"":[""Battlebrae Plain"",""Heros-Atoyam""],""expires"":""2021-01-17T01:40:52.256Z""}","2021-01-16 12:29:52.271016+00"
